,symbol,historical
987,AAPL,"{'date': '2016-08-01', 'open': 104.41, 'high': 106.15, 'low': 104.41, 'close': 106.05, 'adjClose': 99.74, 'volume': 38167900.0, 'unadjustedVolume': 38167900.0, 'change': 1.64, 'changePercent': 1.571, 'vwap': 105.53667, 'label': 'August 01, 16', 'changeOverTime': 0.01571}"
988,AAPL,"{'date': '2016-07-29', 'open': 104.19, 'high': 104.55, 'low': 103.68, 'close': 104.21, 'adjClose': 98.01, 'volume': 27733700.0, 'unadjustedVolume': 27733700.0, 'change': 0.02, 'changePercent': 0.019, 'vwap': 104.14667, 'label': 'July 29, 16', 'changeOverTime': 0.00019}"
989,AAPL,"{'date': '2016-07-28', 'open': 102.83, 'high': 104.45, 'low': 102.82, 'close': 104.34, 'adjClose': 98.13, 'volume': 39869800.0, 'unadjustedVolume': 39869800.0, 'change': 1.51, 'changePercent': 1.468, 'vwap': 103.87, 'label': 'July 28, 16', 'changeOverTime': 0.01468}"
990,AAPL,"{'date': '2016-07-27', 'open': 104.27, 'high': 104.35, 'low': 102.75, 'close': 102.95, 'adjClose': 96.82, 'volume': 92344800.0, 'unadjustedVolume': 92344800.0, 'change': -1.32, 'changePercent': -1.266, 'vwap': 103.35, 'label': 'July 27, 16', 'changeOverTime': -0.01266}"
991,AAPL,"{'date': '2016-07-26', 'open': 96.82, 'high': 97.97, 'low': 96.42, 'close': 96.67, 'adjClose': 90.92, 'volume': 56239800.0, 'unadjustedVolume': 56239800.0, 'change': -0.15, 'changePercent': -0.155, 'vwap': 97.02, 'label': 'July 26, 16', 'changeOverTime': -0.00155}"
992,AAPL,"{'date': '2016-07-25', 'open': 98.25, 'high': 98.84, 'low': 96.92, 'close': 97.34, 'adjClose': 91.55, 'volume': 40382900.0, 'unadjustedVolume': 40382900.0, 'change': -0.91, 'changePercent': -0.926, 'vwap': 97.7, 'label': 'July 25, 16', 'changeOverTime': -0.00926}"
993,AAPL,"{'date': '2016-07-22', 'open': 99.26, 'high': 99.3, 'low': 98.31, 'close': 98.66, 'adjClose': 92.79, 'volume': 28313700.0, 'unadjustedVolume': 28313700.0, 'change': -0.6, 'changePercent': -0.604, 'vwap': 98.75667, 'label': 'July 22, 16', 'changeOverTime': -0.00604}"
994,AAPL,"{'date': '2016-07-21', 'open': 99.83, 'high': 101.0, 'low': 99.13, 'close': 99.43, 'adjClose': 93.51, 'volume': 32702000.0, 'unadjustedVolume': 32702000.0, 'change': -0.4, 'changePercent': -0.401, 'vwap': 99.85333, 'label': 'July 21, 16', 'changeOverTime': -0.00401}"
995,AAPL,"{'date': '2016-07-20', 'open': 100.0, 'high': 100.46, 'low': 99.74, 'close': 99.96, 'adjClose': 94.01, 'volume': 26276000.0, 'unadjustedVolume': 26276000.0, 'change': -0.04, 'changePercent': -0.04, 'vwap': 100.05333, 'label': 'July 20, 16', 'changeOverTime': -0.0004}"
996,AAPL,"{'date': '2016-07-19', 'open': 99.56, 'high': 100.0, 'low': 99.34, 'close': 99.87, 'adjClose': 93.93, 'volume': 23779900.0, 'unadjustedVolume': 23779900.0, 'change': 0.31, 'changePercent': 0.311, 'vwap': 99.73667, 'label': 'July 19, 16', 'changeOverTime': 0.00311}"
997,AAPL,"{'date': '2016-07-18', 'open': 98.7, 'high': 100.13, 'low': 98.6, 'close': 99.83, 'adjClose': 93.89, 'volume': 36493900.0, 'unadjustedVolume': 36493900.0, 'change': 1.13, 'changePercent': 1.145, 'vwap': 99.52, 'label': 'July 18, 16', 'changeOverTime': 0.01145}"
998,AAPL,"{'date': '2016-07-15', 'open': 98.92, 'high': 99.3, 'low': 98.5, 'close': 98.78, 'adjClose': 92.9, 'volume': 30137000.0, 'unadjustedVolume': 30137000.0, 'change': -0.14, 'changePercent': -0.142, 'vwap': 98.86, 'label': 'July 15, 16', 'changeOverTime': -0.00142}"
999,AAPL,"{'date': '2016-07-14', 'open': 97.39, 'high': 98.99, 'low': 97.32, 'close': 98.79, 'adjClose': 92.91, 'volume': 38919000.0, 'unadjustedVolume': 38919000.0, 'change': 1.4, 'changePercent': 1.438, 'vwap': 98.36667, 'label': 'July 14, 16', 'changeOverTime': 0.01438}"
1000,AAPL,"{'date': '2016-07-13', 'open': 97.41, 'high': 97.67, 'low': 96.84, 'close': 96.87, 'adjClose': 91.1, 'volume': 25892200.0, 'unadjustedVolume': 25892200.0, 'change': -0.54, 'changePercent': -0.554, 'vwap': 97.12667, 'label': 'July 13, 16', 'changeOverTime': -0.00554}"
1001,AAPL,"{'date': '2016-07-12', 'open': 97.17, 'high': 97.7, 'low': 97.12, 'close': 97.42, 'adjClose': 91.62, 'volume': 24167500.0, 'unadjustedVolume': 24167500.0, 'change': 0.25, 'changePercent': 0.257, 'vwap': 97.41333, 'label': 'July 12, 16', 'changeOverTime': 0.00257}"
1002,AAPL,"{'date': '2016-07-11', 'open': 96.75, 'high': 97.65, 'low': 96.73, 'close': 96.98, 'adjClose': 91.21, 'volume': 23794900.0, 'unadjustedVolume': 23794900.0, 'change': 0.23, 'changePercent': 0.238, 'vwap': 97.12, 'label': 'July 11, 16', 'changeOverTime': 0.00238}"
1003,AAPL,"{'date': '2016-07-08', 'open': 96.49, 'high': 96.89, 'low': 96.05, 'close': 96.68, 'adjClose': 90.93, 'volume': 28912100.0, 'unadjustedVolume': 28912100.0, 'change': 0.19, 'changePercent': 0.197, 'vwap': 96.54, 'label': 'July 08, 16', 'changeOverTime': 0.00197}"
1004,AAPL,"{'date': '2016-07-07', 'open': 95.7, 'high': 96.5, 'low': 95.62, 'close': 95.94, 'adjClose': 90.23, 'volume': 25139600.0, 'unadjustedVolume': 25139600.0, 'change': 0.24, 'changePercent': 0.251, 'vwap': 96.02, 'label': 'July 07, 16', 'changeOverTime': 0.00251}"
1005,AAPL,"{'date': '2016-07-06', 'open': 94.6, 'high': 95.66, 'low': 94.37, 'close': 95.53, 'adjClose': 89.84, 'volume': 30949100.0, 'unadjustedVolume': 30949100.0, 'change': 0.93, 'changePercent': 0.983, 'vwap': 95.18667, 'label': 'July 06, 16', 'changeOverTime': 0.00983}"
1006,AAPL,"{'date': '2016-07-05', 'open': 95.39, 'high': 95.4, 'low': 94.46, 'close': 94.99, 'adjClose': 89.34, 'volume': 27705200.0, 'unadjustedVolume': 27705200.0, 'change': -0.4, 'changePercent': -0.419, 'vwap': 94.95, 'label': 'July 05, 16', 'changeOverTime': -0.00419}"
1007,AAPL,"{'date': '2016-07-01', 'open': 95.49, 'high': 96.47, 'low': 95.33, 'close': 95.89, 'adjClose': 90.18, 'volume': 26026500.0, 'unadjustedVolume': 26026500.0, 'change': 0.4, 'changePercent': 0.419, 'vwap': 95.89667, 'label': 'July 01, 16', 'changeOverTime': 0.00419}"
1008,AAPL,"{'date': '2016-06-30', 'open': 94.44, 'high': 95.77, 'low': 94.3, 'close': 95.6, 'adjClose': 89.91, 'volume': 35836400.0, 'unadjustedVolume': 35836400.0, 'change': 1.16, 'changePercent': 1.228, 'vwap': 95.22333, 'label': 'June 30, 16', 'changeOverTime': 0.01228}"
1009,AAPL,"{'date': '2016-06-29', 'open': 93.97, 'high': 94.55, 'low': 93.63, 'close': 94.4, 'adjClose': 88.78, 'volume': 36531000.0, 'unadjustedVolume': 36531000.0, 'change': 0.43, 'changePercent': 0.458, 'vwap': 94.19333, 'label': 'June 29, 16', 'changeOverTime': 0.00458}"
1010,AAPL,"{'date': '2016-06-28', 'open': 92.9, 'high': 93.66, 'low': 92.14, 'close': 93.59, 'adjClose': 88.02, 'volume': 40444900.0, 'unadjustedVolume': 40444900.0, 'change': 0.69, 'changePercent': 0.743, 'vwap': 93.13, 'label': 'June 28, 16', 'changeOverTime': 0.00743}"
1011,AAPL,"{'date': '2016-06-27', 'open': 93.0, 'high': 93.05, 'low': 91.5, 'close': 92.04, 'adjClose': 86.56, 'volume': 45489600.0, 'unadjustedVolume': 45489600.0, 'change': -0.96, 'changePercent': -1.032, 'vwap': 92.19667, 'label': 'June 27, 16', 'changeOverTime': -0.01032}"
1012,AAPL,"{'date': '2016-06-24', 'open': 92.91, 'high': 94.66, 'low': 92.65, 'close': 93.4, 'adjClose': 87.84, 'volume': 75311400.0, 'unadjustedVolume': 75311400.0, 'change': 0.49, 'changePercent': 0.527, 'vwap': 93.57, 'label': 'June 24, 16', 'changeOverTime': 0.00527}"
1013,AAPL,"{'date': '2016-06-23', 'open': 95.94, 'high': 96.29, 'low': 95.25, 'close': 96.1, 'adjClose': 90.38, 'volume': 32240200.0, 'unadjustedVolume': 32240200.0, 'change': 0.16, 'changePercent': 0.167, 'vwap': 95.88, 'label': 'June 23, 16', 'changeOverTime': 0.00167}"
1014,AAPL,"{'date': '2016-06-22', 'open': 96.25, 'high': 96.89, 'low': 95.35, 'close': 95.55, 'adjClose': 89.86, 'volume': 29219100.0, 'unadjustedVolume': 29219100.0, 'change': -0.7, 'changePercent': -0.727, 'vwap': 95.93, 'label': 'June 22, 16', 'changeOverTime': -0.00727}"
1015,AAPL,"{'date': '2016-06-21', 'open': 94.94, 'high': 96.35, 'low': 94.68, 'close': 95.91, 'adjClose': 90.2, 'volume': 35546400.0, 'unadjustedVolume': 35546400.0, 'change': 0.97, 'changePercent': 1.022, 'vwap': 95.64667, 'label': 'June 21, 16', 'changeOverTime': 0.01022}"
1016,AAPL,"{'date': '2016-06-20', 'open': 96.0, 'high': 96.57, 'low': 95.03, 'close': 95.1, 'adjClose': 89.44, 'volume': 34411900.0, 'unadjustedVolume': 34411900.0, 'change': -0.9, 'changePercent': -0.938, 'vwap': 95.56667, 'label': 'June 20, 16', 'changeOverTime': -0.00938}"
1017,AAPL,"{'date': '2016-06-17', 'open': 96.62, 'high': 96.65, 'low': 95.3, 'close': 95.33, 'adjClose': 89.66, 'volume': 61008200.0, 'unadjustedVolume': 61008200.0, 'change': -1.29, 'changePercent': -1.335, 'vwap': 95.76, 'label': 'June 17, 16', 'changeOverTime': -0.01335}"
1018,AAPL,"{'date': '2016-06-16', 'open': 96.45, 'high': 97.75, 'low': 96.07, 'close': 97.55, 'adjClose': 91.74, 'volume': 31326800.0, 'unadjustedVolume': 31326800.0, 'change': 1.1, 'changePercent': 1.14, 'vwap': 97.12333, 'label': 'June 16, 16', 'changeOverTime': 0.0114}"
1019,AAPL,"{'date': '2016-06-15', 'open': 97.82, 'high': 98.41, 'low': 97.03, 'close': 97.14, 'adjClose': 91.36, 'volume': 29445200.0, 'unadjustedVolume': 29445200.0, 'change': -0.68, 'changePercent': -0.695, 'vwap': 97.52667, 'label': 'June 15, 16', 'changeOverTime': -0.00695}"
1020,AAPL,"{'date': '2016-06-14', 'open': 97.32, 'high': 98.48, 'low': 96.75, 'close': 97.46, 'adjClose': 91.66, 'volume': 31931900.0, 'unadjustedVolume': 31931900.0, 'change': 0.14, 'changePercent': 0.144, 'vwap': 97.56333, 'label': 'June 14, 16', 'changeOverTime': 0.00144}"
1021,AAPL,"{'date': '2016-06-13', 'open': 98.69, 'high': 99.12, 'low': 97.1, 'close': 97.34, 'adjClose': 91.55, 'volume': 38020500.0, 'unadjustedVolume': 38020500.0, 'change': -1.35, 'changePercent': -1.368, 'vwap': 97.85333, 'label': 'June 13, 16', 'changeOverTime': -0.01368}"
1022,AAPL,"{'date': '2016-06-10', 'open': 98.53, 'high': 99.35, 'low': 98.48, 'close': 98.83, 'adjClose': 92.95, 'volume': 31712900.0, 'unadjustedVolume': 31712900.0, 'change': 0.3, 'changePercent': 0.304, 'vwap': 98.88667, 'label': 'June 10, 16', 'changeOverTime': 0.00304}"
1023,AAPL,"{'date': '2016-06-09', 'open': 98.5, 'high': 99.99, 'low': 98.46, 'close': 99.65, 'adjClose': 93.72, 'volume': 26601400.0, 'unadjustedVolume': 26601400.0, 'change': 1.15, 'changePercent': 1.168, 'vwap': 99.36667, 'label': 'June 09, 16', 'changeOverTime': 0.01168}"
1024,AAPL,"{'date': '2016-06-08', 'open': 99.02, 'high': 99.56, 'low': 98.68, 'close': 98.94, 'adjClose': 93.05, 'volume': 20848100.0, 'unadjustedVolume': 20848100.0, 'change': -0.08, 'changePercent': -0.081, 'vwap': 99.06, 'label': 'June 08, 16', 'changeOverTime': -0.00081}"
1025,AAPL,"{'date': '2016-06-07', 'open': 99.25, 'high': 99.87, 'low': 98.96, 'close': 99.03, 'adjClose': 93.14, 'volume': 22409500.0, 'unadjustedVolume': 22409500.0, 'change': -0.22, 'changePercent': -0.222, 'vwap': 99.28667, 'label': 'June 07, 16', 'changeOverTime': -0.00222}"
1026,AAPL,"{'date': '2016-06-06', 'open': 97.99, 'high': 101.89, 'low': 97.55, 'close': 98.63, 'adjClose': 92.76, 'volume': 23292500.0, 'unadjustedVolume': 23292500.0, 'change': 0.64, 'changePercent': 0.653, 'vwap': 99.35667, 'label': 'June 06, 16', 'changeOverTime': 0.00653}"
1027,AAPL,"{'date': '2016-06-03', 'open': 97.79, 'high': 98.27, 'low': 97.45, 'close': 97.92, 'adjClose': 92.09, 'volume': 28504900.0, 'unadjustedVolume': 28504900.0, 'change': 0.13, 'changePercent': 0.133, 'vwap': 97.88, 'label': 'June 03, 16', 'changeOverTime': 0.00133}"
1028,AAPL,"{'date': '2016-06-02', 'open': 97.6, 'high': 97.84, 'low': 96.63, 'close': 97.72, 'adjClose': 91.9, 'volume': 40191600.0, 'unadjustedVolume': 40191600.0, 'change': 0.12, 'changePercent': 0.123, 'vwap': 97.39667, 'label': 'June 02, 16', 'changeOverTime': 0.00123}"
1029,AAPL,"{'date': '2016-06-01', 'open': 99.02, 'high': 99.54, 'low': 98.33, 'close': 98.46, 'adjClose': 92.6, 'volume': 29173300.0, 'unadjustedVolume': 29173300.0, 'change': -0.56, 'changePercent': -0.566, 'vwap': 98.77667, 'label': 'June 01, 16', 'changeOverTime': -0.00566}"
1030,AAPL,"{'date': '2016-05-31', 'open': 99.6, 'high': 100.4, 'low': 98.82, 'close': 99.86, 'adjClose': 93.92, 'volume': 42307200.0, 'unadjustedVolume': 42307200.0, 'change': 0.26, 'changePercent': 0.261, 'vwap': 99.69333, 'label': 'May 31, 16', 'changeOverTime': 0.00261}"
1031,AAPL,"{'date': '2016-05-27', 'open': 99.44, 'high': 100.47, 'low': 99.25, 'close': 100.35, 'adjClose': 94.38, 'volume': 36341200.0, 'unadjustedVolume': 36341200.0, 'change': 0.91, 'changePercent': 0.915, 'vwap': 100.02333, 'label': 'May 27, 16', 'changeOverTime': 0.00915}"
1032,AAPL,"{'date': '2016-05-26', 'open': 99.68, 'high': 100.73, 'low': 98.64, 'close': 100.41, 'adjClose': 94.43, 'volume': 56331200.0, 'unadjustedVolume': 56331200.0, 'change': 0.73, 'changePercent': 0.732, 'vwap': 99.92667, 'label': 'May 26, 16', 'changeOverTime': 0.00732}"
1033,AAPL,"{'date': '2016-05-25', 'open': 98.67, 'high': 99.74, 'low': 98.11, 'close': 99.62, 'adjClose': 93.69, 'volume': 38168800.0, 'unadjustedVolume': 38168800.0, 'change': 0.95, 'changePercent': 0.963, 'vwap': 99.15667, 'label': 'May 25, 16', 'changeOverTime': 0.00963}"
1034,AAPL,"{'date': '2016-05-24', 'open': 97.22, 'high': 98.09, 'low': 96.84, 'close': 97.9, 'adjClose': 92.07, 'volume': 35140200.0, 'unadjustedVolume': 35140200.0, 'change': 0.68, 'changePercent': 0.699, 'vwap': 97.61, 'label': 'May 24, 16', 'changeOverTime': 0.00699}"
1035,AAPL,"{'date': '2016-05-23', 'open': 95.87, 'high': 97.19, 'low': 95.67, 'close': 96.43, 'adjClose': 90.69, 'volume': 38018600.0, 'unadjustedVolume': 38018600.0, 'change': 0.56, 'changePercent': 0.584, 'vwap': 96.43, 'label': 'May 23, 16', 'changeOverTime': 0.00584}"
1036,AAPL,"{'date': '2016-05-20', 'open': 94.64, 'high': 95.43, 'low': 94.52, 'close': 95.22, 'adjClose': 89.55, 'volume': 32026000.0, 'unadjustedVolume': 32026000.0, 'change': 0.58, 'changePercent': 0.613, 'vwap': 95.05667, 'label': 'May 20, 16', 'changeOverTime': 0.00613}"
1037,AAPL,"{'date': '2016-05-19', 'open': 94.64, 'high': 94.64, 'low': 93.57, 'close': 94.2, 'adjClose': 88.59, 'volume': 30442100.0, 'unadjustedVolume': 30442100.0, 'change': -0.44, 'changePercent': -0.465, 'vwap': 94.13667, 'label': 'May 19, 16', 'changeOverTime': -0.00465}"
1038,AAPL,"{'date': '2016-05-18', 'open': 94.16, 'high': 95.21, 'low': 93.89, 'close': 94.56, 'adjClose': 88.93, 'volume': 42062400.0, 'unadjustedVolume': 42062400.0, 'change': 0.4, 'changePercent': 0.425, 'vwap': 94.55333, 'label': 'May 18, 16', 'changeOverTime': 0.00425}"
1039,AAPL,"{'date': '2016-05-17', 'open': 94.55, 'high': 94.7, 'low': 93.01, 'close': 93.49, 'adjClose': 87.93, 'volume': 46916900.0, 'unadjustedVolume': 46916900.0, 'change': -1.06, 'changePercent': -1.121, 'vwap': 93.73333, 'label': 'May 17, 16', 'changeOverTime': -0.01121}"
1040,AAPL,"{'date': '2016-05-16', 'open': 92.39, 'high': 94.39, 'low': 91.65, 'close': 93.88, 'adjClose': 88.29, 'volume': 61259800.0, 'unadjustedVolume': 61259800.0, 'change': 1.49, 'changePercent': 1.613, 'vwap': 93.30667, 'label': 'May 16, 16', 'changeOverTime': 0.01613}"
1041,AAPL,"{'date': '2016-05-13', 'open': 90.0, 'high': 91.67, 'low': 90.0, 'close': 90.52, 'adjClose': 85.13, 'volume': 44392800.0, 'unadjustedVolume': 44392800.0, 'change': 0.52, 'changePercent': 0.578, 'vwap': 90.73, 'label': 'May 13, 16', 'changeOverTime': 0.00578}"
1042,AAPL,"{'date': '2016-05-12', 'open': 92.72, 'high': 92.78, 'low': 89.47, 'close': 90.34, 'adjClose': 84.96, 'volume': 76314700.0, 'unadjustedVolume': 76314700.0, 'change': -2.38, 'changePercent': -2.567, 'vwap': 90.86333, 'label': 'May 12, 16', 'changeOverTime': -0.02567}"
1043,AAPL,"{'date': '2016-05-11', 'open': 93.48, 'high': 93.57, 'low': 92.46, 'close': 92.51, 'adjClose': 87.0, 'volume': 28719100.0, 'unadjustedVolume': 28719100.0, 'change': -0.97, 'changePercent': -1.038, 'vwap': 92.84667, 'label': 'May 11, 16', 'changeOverTime': -0.01038}"
1044,AAPL,"{'date': '2016-05-10', 'open': 93.33, 'high': 93.57, 'low': 92.11, 'close': 93.42, 'adjClose': 87.86, 'volume': 33686800.0, 'unadjustedVolume': 33686800.0, 'change': 0.09, 'changePercent': 0.096, 'vwap': 93.03333, 'label': 'May 10, 16', 'changeOverTime': 0.00096}"
1045,AAPL,"{'date': '2016-05-09', 'open': 93.0, 'high': 93.77, 'low': 92.59, 'close': 92.79, 'adjClose': 87.27, 'volume': 32936400.0, 'unadjustedVolume': 32936400.0, 'change': -0.21, 'changePercent': -0.226, 'vwap': 93.05, 'label': 'May 09, 16', 'changeOverTime': -0.00226}"
1046,AAPL,"{'date': '2016-05-06', 'open': 93.37, 'high': 93.45, 'low': 91.85, 'close': 92.72, 'adjClose': 87.2, 'volume': 43699900.0, 'unadjustedVolume': 43699900.0, 'change': -0.65, 'changePercent': -0.696, 'vwap': 92.67333, 'label': 'May 06, 16', 'changeOverTime': -0.00696}"
1047,AAPL,"{'date': '2016-05-05', 'open': 94.0, 'high': 94.07, 'low': 92.68, 'close': 93.24, 'adjClose': 87.69, 'volume': 35890500.0, 'unadjustedVolume': 35890500.0, 'change': -0.76, 'changePercent': -0.809, 'vwap': 93.33, 'label': 'May 05, 16', 'changeOverTime': -0.00809}"
1048,AAPL,"{'date': '2016-05-04', 'open': 95.2, 'high': 95.9, 'low': 93.82, 'close': 94.19, 'adjClose': 88.05, 'volume': 41025500.0, 'unadjustedVolume': 41025500.0, 'change': -1.01, 'changePercent': -1.061, 'vwap': 94.63667, 'label': 'May 04, 16', 'changeOverTime': -0.01061}"
1049,AAPL,"{'date': '2016-05-03', 'open': 94.2, 'high': 95.74, 'low': 93.68, 'close': 95.18, 'adjClose': 88.97, 'volume': 56831300.0, 'unadjustedVolume': 56831300.0, 'change': 0.98, 'changePercent': 1.04, 'vwap': 94.86667, 'label': 'May 03, 16', 'changeOverTime': 0.0104}"
1050,AAPL,"{'date': '2016-05-02', 'open': 93.97, 'high': 94.08, 'low': 92.4, 'close': 93.64, 'adjClose': 87.53, 'volume': 48160100.0, 'unadjustedVolume': 48160100.0, 'change': -0.33, 'changePercent': -0.351, 'vwap': 93.37333, 'label': 'May 02, 16', 'changeOverTime': -0.00351}"
1051,AAPL,"{'date': '2016-04-29', 'open': 93.99, 'high': 94.72, 'low': 92.51, 'close': 93.74, 'adjClose': 87.63, 'volume': 68531500.0, 'unadjustedVolume': 68531500.0, 'change': -0.25, 'changePercent': -0.266, 'vwap': 93.65667, 'label': 'April 29, 16', 'changeOverTime': -0.00266}"
1052,AAPL,"{'date': '2016-04-28', 'open': 97.61, 'high': 97.88, 'low': 94.25, 'close': 94.83, 'adjClose': 88.65, 'volume': 82242700.0, 'unadjustedVolume': 82242700.0, 'change': -2.78, 'changePercent': -2.848, 'vwap': 95.65333, 'label': 'April 28, 16', 'changeOverTime': -0.02848}"
1053,AAPL,"{'date': '2016-04-27', 'open': 96.0, 'high': 98.71, 'low': 95.68, 'close': 97.82, 'adjClose': 91.44, 'volume': 114602100.0, 'unadjustedVolume': 114602100.0, 'change': 1.82, 'changePercent': 1.896, 'vwap': 97.40333, 'label': 'April 27, 16', 'changeOverTime': 0.01896}"
1054,AAPL,"{'date': '2016-04-26', 'open': 103.91, 'high': 105.3, 'low': 103.91, 'close': 104.35, 'adjClose': 97.55, 'volume': 56016200.0, 'unadjustedVolume': 56016200.0, 'change': 0.44, 'changePercent': 0.423, 'vwap': 104.52, 'label': 'April 26, 16', 'changeOverTime': 0.00423}"
1055,AAPL,"{'date': '2016-04-25', 'open': 105.0, 'high': 105.65, 'low': 104.51, 'close': 105.08, 'adjClose': 98.23, 'volume': 28031600.0, 'unadjustedVolume': 28031600.0, 'change': 0.08, 'changePercent': 0.076, 'vwap': 105.08, 'label': 'April 25, 16', 'changeOverTime': 0.00076}"
1056,AAPL,"{'date': '2016-04-22', 'open': 105.01, 'high': 106.48, 'low': 104.62, 'close': 105.68, 'adjClose': 98.79, 'volume': 33683100.0, 'unadjustedVolume': 33683100.0, 'change': 0.67, 'changePercent': 0.638, 'vwap': 105.59333, 'label': 'April 22, 16', 'changeOverTime': 0.00638}"
1057,AAPL,"{'date': '2016-04-21', 'open': 106.93, 'high': 106.93, 'low': 105.52, 'close': 105.97, 'adjClose': 99.06, 'volume': 31552500.0, 'unadjustedVolume': 31552500.0, 'change': -0.96, 'changePercent': -0.898, 'vwap': 106.14, 'label': 'April 21, 16', 'changeOverTime': -0.00898}"
1058,AAPL,"{'date': '2016-04-20', 'open': 106.64, 'high': 108.09, 'low': 106.06, 'close': 107.13, 'adjClose': 100.14, 'volume': 30611000.0, 'unadjustedVolume': 30611000.0, 'change': 0.49, 'changePercent': 0.459, 'vwap': 107.09333, 'label': 'April 20, 16', 'changeOverTime': 0.00459}"
1059,AAPL,"{'date': '2016-04-19', 'open': 107.88, 'high': 108.0, 'low': 106.23, 'close': 106.91, 'adjClose': 99.94, 'volume': 32384900.0, 'unadjustedVolume': 32384900.0, 'change': -0.97, 'changePercent': -0.899, 'vwap': 107.04667, 'label': 'April 19, 16', 'changeOverTime': -0.00899}"
1060,AAPL,"{'date': '2016-04-18', 'open': 108.89, 'high': 108.95, 'low': 106.94, 'close': 107.48, 'adjClose': 100.47, 'volume': 60821500.0, 'unadjustedVolume': 60821500.0, 'change': -1.41, 'changePercent': -1.295, 'vwap': 107.79, 'label': 'April 18, 16', 'changeOverTime': -0.01295}"
1061,AAPL,"{'date': '2016-04-15', 'open': 112.11, 'high': 112.3, 'low': 109.73, 'close': 109.85, 'adjClose': 102.69, 'volume': 46939000.0, 'unadjustedVolume': 46939000.0, 'change': -2.26, 'changePercent': -2.016, 'vwap': 110.62667, 'label': 'April 15, 16', 'changeOverTime': -0.02016}"
1062,AAPL,"{'date': '2016-04-14', 'open': 111.62, 'high': 112.39, 'low': 111.33, 'close': 112.1, 'adjClose': 104.79, 'volume': 25473900.0, 'unadjustedVolume': 25473900.0, 'change': 0.48, 'changePercent': 0.43, 'vwap': 111.94, 'label': 'April 14, 16', 'changeOverTime': 0.0043}"
1063,AAPL,"{'date': '2016-04-13', 'open': 110.8, 'high': 112.34, 'low': 110.8, 'close': 112.04, 'adjClose': 104.73, 'volume': 33257300.0, 'unadjustedVolume': 33257300.0, 'change': 1.24, 'changePercent': 1.119, 'vwap': 111.72667, 'label': 'April 13, 16', 'changeOverTime': 0.01119}"
1064,AAPL,"{'date': '2016-04-12', 'open': 109.34, 'high': 110.5, 'low': 108.66, 'close': 110.44, 'adjClose': 103.24, 'volume': 27232300.0, 'unadjustedVolume': 27232300.0, 'change': 1.1, 'changePercent': 1.006, 'vwap': 109.86667, 'label': 'April 12, 16', 'changeOverTime': 0.01006}"
1065,AAPL,"{'date': '2016-04-11', 'open': 108.97, 'high': 110.61, 'low': 108.83, 'close': 109.02, 'adjClose': 101.91, 'volume': 29407500.0, 'unadjustedVolume': 29407500.0, 'change': 0.05, 'changePercent': 0.046, 'vwap': 109.48667, 'label': 'April 11, 16', 'changeOverTime': 0.00046}"
1066,AAPL,"{'date': '2016-04-08', 'open': 108.91, 'high': 109.77, 'low': 108.17, 'close': 108.66, 'adjClose': 101.57, 'volume': 23581700.0, 'unadjustedVolume': 23581700.0, 'change': -0.25, 'changePercent': -0.23, 'vwap': 108.86667, 'label': 'April 08, 16', 'changeOverTime': -0.0023}"
1067,AAPL,"{'date': '2016-04-07', 'open': 109.95, 'high': 110.42, 'low': 108.12, 'close': 108.54, 'adjClose': 101.46, 'volume': 31801900.0, 'unadjustedVolume': 31801900.0, 'change': -1.41, 'changePercent': -1.282, 'vwap': 109.02667, 'label': 'April 07, 16', 'changeOverTime': -0.01282}"
1068,AAPL,"{'date': '2016-04-06', 'open': 110.23, 'high': 110.98, 'low': 109.2, 'close': 110.96, 'adjClose': 103.72, 'volume': 26404100.0, 'unadjustedVolume': 26404100.0, 'change': 0.73, 'changePercent': 0.662, 'vwap': 110.38, 'label': 'April 06, 16', 'changeOverTime': 0.00662}"
1069,AAPL,"{'date': '2016-04-05', 'open': 109.51, 'high': 110.73, 'low': 109.42, 'close': 109.81, 'adjClose': 102.65, 'volume': 26578700.0, 'unadjustedVolume': 26578700.0, 'change': 0.3, 'changePercent': 0.274, 'vwap': 109.98667, 'label': 'April 05, 16', 'changeOverTime': 0.00274}"
1070,AAPL,"{'date': '2016-04-04', 'open': 110.42, 'high': 112.19, 'low': 110.27, 'close': 111.12, 'adjClose': 103.87, 'volume': 37356200.0, 'unadjustedVolume': 37356200.0, 'change': 0.7, 'changePercent': 0.634, 'vwap': 111.19333, 'label': 'April 04, 16', 'changeOverTime': 0.00634}"
1071,AAPL,"{'date': '2016-04-01', 'open': 108.78, 'high': 110.0, 'low': 108.2, 'close': 109.99, 'adjClose': 102.82, 'volume': 25874000.0, 'unadjustedVolume': 25874000.0, 'change': 1.21, 'changePercent': 1.112, 'vwap': 109.39667, 'label': 'April 01, 16', 'changeOverTime': 0.01112}"
1072,AAPL,"{'date': '2016-03-31', 'open': 109.72, 'high': 109.9, 'low': 108.88, 'close': 108.99, 'adjClose': 101.88, 'volume': 25888400.0, 'unadjustedVolume': 25888400.0, 'change': -0.73, 'changePercent': -0.665, 'vwap': 109.25667, 'label': 'March 31, 16', 'changeOverTime': -0.00665}"
